ImageId,WKT_Pix
AOI_4_Shanghai_img836,"LINESTRING (242.0 2.0, 213.0 69.0, 160.0 171.0, 144.0 195.0, 103.0 284.0, 35.0 410.0, 19.0 453.0, 15.0 476.0)"
AOI_4_Shanghai_img836,"LINESTRING (973.0 2.0, 907.0 253.0, 855.0 431.0)"
AOI_4_Shanghai_img836,"LINESTRING (2.0 116.0, 53.0 126.0, 85.0 140.0, 81.0 155.0, 54.0 212.0, 11.0 294.0, 3.0 301.0, 2.0 309.0)"
AOI_4_Shanghai_img836,"LINESTRING (85.0 140.0, 93.0 140.0, 142.0 157.0)"
AOI_4_Shanghai_img836,"LINESTRING (15.0 476.0, 120.0 490.0, 863.0 559.0, 954.0 564.0, 1050.0 561.0, 1122.0 563.0, 1297.0 588.0)"
AOI_4_Shanghai_img836,"LINESTRING (2.0 659.0, 95.0 674.0, 202.0 697.0, 261.0 715.0, 276.0 724.0, 280.0 731.0, 379.0 752.0, 483.0 766.0, 828.0 793.0, 897.0 802.0)"
AOI_4_Shanghai_img836,"LINESTRING (280.0 731.0, 274.0 760.0, 267.0 827.0, 266.0 959.0, 253.0 1026.0)"
AOI_4_Shanghai_img836,"LINESTRING (897.0 802.0, 1085.0 812.0, 1297.0 828.0)"
AOI_4_Shanghai_img836,"LINESTRING (897.0 802.0, 878.0 915.0)"
AOI_4_Shanghai_img836,"LINESTRING (636.0 888.0, 878.0 915.0, 860.0 1047.0)"
AOI_4_Shanghai_img836,"LINESTRING (2.0 997.0, 253.0 1026.0, 699.0 1088.0, 843.0 1104.0, 888.0 1112.0, 914.0 1113.0, 1184.0 1151.0, 1297.0 1164.0)"
AOI_4_Shanghai_img836,"LINESTRING (2.0 1034.0, 1297.0 1200.0)"
AOI_4_Shanghai_img836,"LINESTRING (2.0 1089.0, 118.0 1100.0, 788.0 1190.0, 872.0 1198.0, 1076.0 1228.0, 1297.0 1255.0)"
AOI_4_Shanghai_img836,"LINESTRING (2.0 1124.0, 424.0 1177.0, 456.0 1184.0, 524.0 1193.0, 544.0 1193.0, 577.0 1200.0, 727.0 1217.0, 808.0 1230.0, 894.0 1238.0, 1132.0 1272.0, 1180.0 1276.0, 1296.0 1293.0, 1297.0 1297.0)"
AOI_4_Shanghai_img84,"LINESTRING (34.0 2.0, 11.0 55.0, 2.0 65.0)"
AOI_4_Shanghai_img84,"LINESTRING (1051.0 2.0, 1047.0 48.0, 1049.0 186.0, 1045.0 690.0, 1055.0 914.0, 1056.0 1170.0, 1051.0 1284.0, 1047.0 1297.0)"
AOI_4_Shanghai_img84,"LINESTRING (1119.0 2.0, 1121.0 862.0, 1114.0 1066.0, 1114.0 1296.0)"
AOI_4_Shanghai_img84,"LINESTRING (1297.0 2.0, 1297.0 58.0)"
AOI_4_Shanghai_img84,"LINESTRING (1297.0 275.0, 1297.0 302.0)"
AOI_4_Shanghai_img84,"LINESTRING (1019.0 825.0, 1001.0 1031.0, 984.0 1132.0, 960.0 1219.0, 931.0 1297.0)"
AOI_4_Shanghai_img84,"LINESTRING (972.0 856.0, 971.0 958.0, 967.0 1009.0)"
AOI_4_Shanghai_img84,"LINESTRING (1149.0 973.0, 1153.0 1029.0, 1167.0 1116.0, 1185.0 1199.0, 1212.0 1297.0)"
AOI_4_Shanghai_img84,"LINESTRING (966.0 1017.0, 962.0 1059.0, 947.0 1146.0, 923.0 1231.0, 902.0 1280.0)"
AOI_4_Shanghai_img84,"LINESTRING (967.0 1009.0, 966.0 1017.0)"
AOI_4_Shanghai_img842,"LINESTRING (308.0 2.0, 331.0 69.0, 413.0 269.0, 416.0 285.0)"
AOI_4_Shanghai_img842,"LINESTRING (418.0 2.0, 445.0 81.0, 513.0 251.0, 517.0 271.0)"
AOI_4_Shanghai_img842,"LINESTRING (535.0 2.0, 633.0 255.0)"
AOI_4_Shanghai_img842,"LINESTRING (648.0 2.0, 734.0 219.0, 738.0 241.0, 680.0 251.0, 633.0 255.0)"
AOI_4_Shanghai_img842,"LINESTRING (918.0 180.0, 964.0 325.0)"
AOI_4_Shanghai_img842,"LINESTRING (633.0 255.0, 524.0 273.0)"
AOI_4_Shanghai_img842,"LINESTRING (517.0 271.0, 443.0 284.0, 416.0 285.0)"
AOI_4_Shanghai_img842,"LINESTRING (517.0 271.0, 524.0 273.0, 528.0 290.0, 560.0 374.0, 565.0 398.0)"
AOI_4_Shanghai_img842,"LINESTRING (416.0 285.0, 42.0 337.0)"
AOI_4_Shanghai_img842,"LINESTRING (964.0 325.0, 894.0 344.0, 770.0 364.0, 672.0 384.0, 565.0 398.0)"
AOI_4_Shanghai_img842,"LINESTRING (964.0 325.0, 984.0 329.0, 988.0 334.0, 996.0 360.0, 1019.0 405.0, 1024.0 435.0, 1038.0 481.0)"
AOI_4_Shanghai_img842,"LINESTRING (1297.0 367.0, 1166.0 386.0, 1126.0 395.0, 1042.0 403.0)"
AOI_4_Shanghai_img842,"LINESTRING (565.0 398.0, 559.0 402.0, 346.0 437.0, 332.0 444.0, 306.0 445.0, 2.0 500.0)"
AOI_4_Shanghai_img842,"LINESTRING (332.0 444.0, 357.0 542.0, 387.0 626.0, 407.0 658.0, 430.0 679.0, 452.0 691.0)"
AOI_4_Shanghai_img849,"LINESTRING (146.0 2.0, 155.0 63.0, 185.0 204.0, 191.0 223.0, 200.0 235.0)"
AOI_4_Shanghai_img849,"LINESTRING (437.0 216.0, 301.0 236.0)"
AOI_4_Shanghai_img849,"LINESTRING (200.0 235.0, 240.0 227.0, 266.0 226.0, 281.0 228.0, 301.0 236.0)"
AOI_4_Shanghai_img849,"LINESTRING (200.0 235.0, 208.0 313.0)"
AOI_4_Shanghai_img849,"LINESTRING (301.0 236.0, 307.0 288.0)"
AOI_4_Shanghai_img849,"LINESTRING (428.0 274.0, 307.0 288.0)"
AOI_4_Shanghai_img849,"LINESTRING (772.0 276.0, 719.0 293.0)"
AOI_4_Shanghai_img849,"LINESTRING (307.0 288.0, 297.0 302.0, 278.0 309.0, 208.0 313.0)"
AOI_4_Shanghai_img849,"LINESTRING (1208.0 303.0, 1172.0 336.0, 1156.0 360.0, 1118.0 374.0, 1099.0 374.0, 1064.0 347.0, 1041.0 347.0, 898.0 383.0, 783.0 427.0, 727.0 460.0)"
AOI_4_Shanghai_img849,"LINESTRING (208.0 313.0, 217.0 389.0, 235.0 500.0, 261.0 717.0, 261.0 809.0)"
AOI_4_Shanghai_img849,"LINESTRING (426.0 317.0, 459.0 324.0, 551.0 335.0, 607.0 330.0, 639.0 322.0)"
AOI_4_Shanghai_img849,"LINESTRING (727.0 460.0, 720.0 457.0, 704.0 463.0, 654.0 472.0, 610.0 474.0, 601.0 477.0, 574.0 476.0, 513.0 466.0)"
AOI_4_Shanghai_img849,"LINESTRING (727.0 460.0, 710.0 500.0)"
AOI_4_Shanghai_img849,"LINESTRING (442.0 462.0, 404.0 465.0, 394.0 468.0)"
AOI_4_Shanghai_img849,"LINESTRING (333.0 627.0, 427.0 639.0, 461.0 647.0, 581.0 659.0, 832.0 691.0, 898.0 694.0, 1050.0 713.0, 1109.0 725.0, 1195.0 733.0, 1235.0 741.0)"
AOI_4_Shanghai_img849,"LINESTRING (2.0 780.0, 51.0 785.0, 157.0 801.0, 261.0 809.0, 272.0 816.0, 432.0 839.0, 1297.0 946.0)"
AOI_4_Shanghai_img849,"LINESTRING (1098.0 1167.0, 1109.0 1188.0, 1119.0 1197.0, 1130.0 1201.0, 1150.0 1202.0, 1159.0 1207.0, 1185.0 1257.0, 1201.0 1297.0)"
AOI_4_Shanghai_img849,"LINESTRING (442.0 462.0, 513.0 466.0)"
AOI_4_Shanghai_img849,"LINESTRING (719.0 293.0, 639.0 322.0)"
AOI_4_Shanghai_img850,"LINESTRING (490.0 2.0, 502.0 35.0, 521.0 68.0, 543.0 120.0, 564.0 183.0)"
AOI_4_Shanghai_img850,"LINESTRING (628.0 2.0, 649.0 56.0, 677.0 109.0, 684.0 127.0)"
AOI_4_Shanghai_img850,"LINESTRING (1221.0 2.0, 1208.0 3.0, 1187.0 13.0, 1036.0 57.0, 1022.0 70.0, 1014.0 110.0)"
AOI_4_Shanghai_img850,"LINESTRING (867.0 3.0, 868.0 21.0, 874.0 41.0, 882.0 55.0, 885.0 76.0)"
AOI_4_Shanghai_img850,"LINESTRING (1287.0 53.0, 1128.0 98.0, 1031.0 114.0, 1014.0 110.0)"
AOI_4_Shanghai_img850,"LINESTRING (885.0 76.0, 857.0 75.0, 819.0 81.0, 761.0 99.0, 706.0 123.0, 684.0 127.0)"
AOI_4_Shanghai_img850,"LINESTRING (885.0 76.0, 951.0 135.0, 964.0 139.0)"
AOI_4_Shanghai_img850,"LINESTRING (1014.0 110.0, 988.0 123.0, 964.0 139.0)"
AOI_4_Shanghai_img850,"LINESTRING (684.0 127.0, 678.0 135.0, 596.0 175.0, 564.0 183.0)"
AOI_4_Shanghai_img850,"LINESTRING (964.0 139.0, 967.0 151.0, 1072.0 270.0, 1087.0 284.0, 1100.0 288.0)"
AOI_4_Shanghai_img850,"LINESTRING (564.0 183.0, 560.0 189.0, 537.0 198.0, 474.0 214.0, 437.0 219.0, 107.0 285.0, 2.0 301.0)"
AOI_4_Shanghai_img850,"LINESTRING (1297.0 197.0, 1162.0 235.0, 1122.0 262.0, 1109.0 275.0, 1100.0 288.0, 1110.0 310.0, 1081.0 342.0, 1061.0 370.0, 1029.0 398.0, 942.0 450.0, 850.0 493.0)"
AOI_4_Shanghai_img850,"LINESTRING (1110.0 310.0, 1141.0 325.0, 1232.0 385.0, 1295.0 434.0, 1297.0 440.0)"
AOI_4_Shanghai_img850,"LINESTRING (850.0 493.0, 790.0 508.0, 682.0 549.0, 630.0 575.0, 610.0 588.0)"
AOI_4_Shanghai_img850,"LINESTRING (850.0 493.0, 851.0 539.0, 856.0 564.0, 882.0 616.0, 885.0 627.0)"
AOI_4_Shanghai_img850,"LINESTRING (69.0 528.0, 92.0 677.0)"
AOI_4_Shanghai_img850,"LINESTRING (1028.0 573.0, 905.0 624.0, 885.0 627.0)"
AOI_4_Shanghai_img850,"LINESTRING (1209.0 615.0, 1138.0 631.0)"
AOI_4_Shanghai_img850,"LINESTRING (885.0 627.0, 878.0 638.0, 782.0 680.0, 629.0 734.0)"
AOI_4_Shanghai_img850,"LINESTRING (1104.0 643.0, 1075.0 656.0, 1055.0 659.0, 838.0 753.0)"
AOI_4_Shanghai_img850,"LINESTRING (140.0 681.0, 99.0 704.0, 47.0 755.0)"
AOI_4_Shanghai_img850,"LINESTRING (1297.0 682.0, 1227.0 683.0)"
AOI_4_Shanghai_img850,"LINESTRING (2.0 724.0, 9.0 727.0, 34.0 749.0, 47.0 755.0)"
AOI_4_Shanghai_img850,"LINESTRING (1297.0 752.0, 1243.0 753.0, 1195.0 759.0, 1139.0 775.0, 1096.0 811.0, 1034.0 850.0, 1026.0 858.0, 1022.0 867.0)"
AOI_4_Shanghai_img850,"LINESTRING (47.0 755.0, 67.0 857.0, 94.0 1040.0, 130.0 1229.0, 141.0 1297.0)"
AOI_4_Shanghai_img850,"LINESTRING (1022.0 867.0, 987.0 876.0, 948.0 894.0)"
AOI_4_Shanghai_img850,"LINESTRING (1022.0 867.0, 1031.0 877.0, 1053.0 889.0, 1169.0 932.0, 1190.0 936.0, 1297.0 934.0)"
AOI_4_Shanghai_img850,"LINESTRING (605.0 1045.0, 552.0 1071.0, 444.0 1111.0)"
AOI_4_Shanghai_img850,"LINESTRING (754.0 1170.0, 702.0 1185.0, 665.0 1202.0, 601.0 1225.0)"
AOI_4_Shanghai_img850,"LINESTRING (1103.0 1278.0, 1056.0 1278.0, 1038.0 1285.0, 1025.0 1297.0)"
AOI_4_Shanghai_img850,"LINESTRING (1138.0 631.0, 1104.0 643.0)"
AOI_4_Shanghai_img858,"LINESTRING (551.0 91.0, 569.0 132.0, 586.0 207.0)"
AOI_4_Shanghai_img858,"LINESTRING (1116.0 94.0, 1141.0 195.0)"
AOI_4_Shanghai_img858,"LINESTRING (339.0 154.0, 347.0 155.0, 351.0 161.0, 364.0 232.0)"
AOI_4_Shanghai_img858,"LINESTRING (586.0 207.0, 489.0 214.0, 364.0 232.0)"
AOI_4_Shanghai_img858,"LINESTRING (586.0 207.0, 601.0 217.0, 621.0 270.0)"
AOI_4_Shanghai_img858,"LINESTRING (1021.0 216.0, 936.0 231.0)"
AOI_4_Shanghai_img858,"LINESTRING (364.0 232.0, 222.0 263.0, 5.0 316.0)"
AOI_4_Shanghai_img858,"LINESTRING (709.0 251.0, 621.0 270.0, 650.0 392.0, 651.0 414.0)"
AOI_4_Shanghai_img858,"LINESTRING (361.0 271.0, 372.0 297.0, 404.0 408.0, 420.0 433.0, 421.0 449.0, 416.0 469.0, 429.0 534.0, 421.0 543.0)"
AOI_4_Shanghai_img858,"LINESTRING (5.0 316.0, 4.0 335.0, 9.0 341.0, 45.0 457.0, 59.0 481.0)"
AOI_4_Shanghai_img858,"LINESTRING (328.0 393.0, 307.0 404.0, 239.0 416.0, 188.0 429.0, 142.0 447.0, 110.0 464.0, 59.0 481.0)"
AOI_4_Shanghai_img858,"LINESTRING (358.0 399.0, 366.0 426.0, 379.0 445.0, 387.0 479.0, 404.0 525.0, 410.0 535.0, 421.0 543.0)"
AOI_4_Shanghai_img858,"LINESTRING (1297.0 410.0, 1186.0 437.0, 1071.0 473.0, 973.0 496.0, 892.0 507.0, 803.0 513.0, 707.0 525.0, 678.0 526.0)"
AOI_4_Shanghai_img858,"LINESTRING (651.0 414.0, 542.0 427.0, 520.0 433.0, 458.0 441.0)"
AOI_4_Shanghai_img858,"LINESTRING (651.0 414.0, 665.0 456.0, 670.0 515.0)"
AOI_4_Shanghai_img858,"LINESTRING (59.0 481.0, 65.0 508.0, 110.0 633.0, 115.0 658.0)"
AOI_4_Shanghai_img858,"LINESTRING (670.0 515.0, 613.0 516.0, 551.0 524.0, 519.0 532.0, 457.0 555.0, 423.0 559.0)"
AOI_4_Shanghai_img858,"LINESTRING (670.0 515.0, 678.0 526.0, 686.0 576.0, 710.0 651.0)"
AOI_4_Shanghai_img858,"LINESTRING (421.0 543.0, 423.0 559.0, 412.0 574.0, 327.0 604.0, 176.0 650.0, 144.0 657.0, 115.0 658.0)"
AOI_4_Shanghai_img858,"LINESTRING (836.0 629.0, 710.0 651.0, 720.0 696.0, 765.0 823.0, 771.0 850.0)"
AOI_4_Shanghai_img858,"LINESTRING (115.0 658.0, 98.0 668.0, 2.0 690.0)"
AOI_4_Shanghai_img858,"LINESTRING (981.0 678.0, 1031.0 672.0, 1043.0 680.0, 1065.0 721.0, 1118.0 881.0)"
AOI_4_Shanghai_img858,"LINESTRING (847.0 806.0, 783.0 815.0)"
AOI_4_Shanghai_img858,"LINESTRING (1297.0 819.0, 1246.0 835.0, 1138.0 877.0, 1118.0 881.0)"
AOI_4_Shanghai_img858,"LINESTRING (771.0 850.0, 729.0 863.0, 660.0 889.0)"
AOI_4_Shanghai_img858,"LINESTRING (771.0 850.0, 784.0 872.0, 825.0 989.0, 834.0 1006.0, 846.0 1016.0)"
AOI_4_Shanghai_img858,"LINESTRING (1118.0 881.0, 1111.0 899.0, 1076.0 909.0, 960.0 964.0, 886.0 1003.0, 846.0 1016.0)"
AOI_4_Shanghai_img858,"LINESTRING (1111.0 899.0, 1130.0 965.0, 1140.0 985.0, 1176.0 1083.0, 1185.0 1096.0)"
AOI_4_Shanghai_img858,"LINESTRING (182.0 979.0, 134.0 988.0, 73.0 1010.0, 15.0 1025.0)"
AOI_4_Shanghai_img858,"LINESTRING (1011.0 1014.0, 1043.0 1096.0, 1064.0 1140.0, 1083.0 1141.0, 1185.0 1115.0)"
AOI_4_Shanghai_img858,"LINESTRING (846.0 1016.0, 851.0 1086.0)"
AOI_4_Shanghai_img858,"LINESTRING (1297.0 1035.0, 1259.0 1041.0, 1236.0 1051.0, 1198.0 1089.0, 1185.0 1096.0)"
AOI_4_Shanghai_img858,"LINESTRING (851.0 1086.0, 842.0 1093.0, 789.0 1109.0, 722.0 1121.0)"
AOI_4_Shanghai_img858,"LINESTRING (851.0 1086.0, 876.0 1092.0)"
AOI_4_Shanghai_img858,"LINESTRING (1185.0 1096.0, 1185.0 1115.0, 1192.0 1122.0, 1204.0 1155.0, 1246.0 1294.0, 1251.0 1297.0)"
AOI_4_Shanghai_img86,"LINESTRING (1006.0 2.0, 1012.0 93.0)"
AOI_4_Shanghai_img86,"LINESTRING (1075.0 8.0, 1079.0 52.0, 1086.0 80.0, 1093.0 88.0)"
AOI_4_Shanghai_img86,"LINESTRING (1261.0 44.0, 1243.0 41.0, 1179.0 45.0)"
AOI_4_Shanghai_img86,"LINESTRING (1297.0 49.0, 1270.0 50.0, 1259.0 55.0)"
AOI_4_Shanghai_img86,"LINESTRING (1093.0 88.0, 1077.0 104.0, 1028.0 108.0, 1022.0 112.0)"
AOI_4_Shanghai_img86,"LINESTRING (1093.0 88.0, 1106.0 106.0)"
AOI_4_Shanghai_img86,"LINESTRING (1012.0 93.0, 709.0 100.0, 2.0 100.0)"
AOI_4_Shanghai_img86,"LINESTRING (1012.0 93.0, 1022.0 112.0)"
AOI_4_Shanghai_img86,"LINESTRING (1297.0 93.0, 1294.0 89.0, 1135.0 86.0, 1117.0 96.0, 1106.0 106.0, 1105.0 141.0)"
AOI_4_Shanghai_img86,"LINESTRING (1022.0 112.0, 1024.0 160.0)"
AOI_4_Shanghai_img86,"LINESTRING (1105.0 141.0, 1089.0 158.0, 1078.0 164.0, 1034.0 167.0)"
AOI_4_Shanghai_img86,"LINESTRING (1105.0 141.0, 1114.0 163.0)"
AOI_4_Shanghai_img86,"LINESTRING (1024.0 160.0, 830.0 156.0, 634.0 155.0, 2.0 162.0)"
AOI_4_Shanghai_img86,"LINESTRING (1024.0 160.0, 1034.0 167.0)"
AOI_4_Shanghai_img86,"LINESTRING (1114.0 163.0, 1113.0 171.0, 1104.0 183.0, 1104.0 223.0)"
AOI_4_Shanghai_img86,"LINESTRING (1114.0 163.0, 1128.0 168.0, 1291.0 171.0)"
AOI_4_Shanghai_img86,"LINESTRING (1034.0 167.0, 1044.0 243.0, 1055.0 412.0, 1047.0 793.0)"
AOI_4_Shanghai_img86,"LINESTRING (279.0 191.0, 276.0 221.0, 280.0 587.0)"
AOI_4_Shanghai_img86,"LINESTRING (40.0 216.0, 46.0 331.0, 45.0 395.0, 33.0 493.0, 24.0 527.0)"
AOI_4_Shanghai_img86,"LINESTRING (1104.0 223.0, 1117.0 231.0)"
AOI_4_Shanghai_img86,"LINESTRING (1104.0 223.0, 1103.0 299.0, 1117.0 449.0, 1121.0 536.0, 1120.0 1295.0)"
AOI_4_Shanghai_img86,"LINESTRING (2.0 524.0, 24.0 527.0, 11.0 611.0, 4.0 629.0, 2.0 668.0)"
AOI_4_Shanghai_img86,"LINESTRING (409.0 587.0, 420.0 548.0, 441.0 512.0, 468.0 487.0, 508.0 466.0, 531.0 459.0, 563.0 455.0, 600.0 458.0, 645.0 473.0, 673.0 492.0, 704.0 528.0, 719.0 567.0, 722.0 597.0, 718.0 619.0, 708.0 644.0, 681.0 678.0, 653.0 698.0, 620.0 712.0, 554.0 723.0)"
AOI_4_Shanghai_img86,"LINESTRING (409.0 587.0, 414.0 613.0, 425.0 640.0, 439.0 662.0, 456.0 680.0, 498.0 707.0, 554.0 723.0)"
AOI_4_Shanghai_img86,"LINESTRING (280.0 587.0, 409.0 587.0)"
AOI_4_Shanghai_img86,"LINESTRING (280.0 587.0, 279.0 782.0, 282.0 828.0, 301.0 872.0, 361.0 967.0, 384.0 1013.0, 405.0 1065.0, 427.0 1148.0, 435.0 1203.0, 440.0 1262.0)"
AOI_4_Shanghai_img86,"LINESTRING (554.0 723.0, 556.0 1257.0)"
AOI_4_Shanghai_img86,"LINESTRING (2.0 786.0, 4.0 820.0, 8.0 824.0, 21.0 881.0, 43.0 945.0, 88.0 1058.0, 106.0 1119.0, 103.0 1148.0, 53.0 1220.0, 37.0 1255.0, 26.0 1297.0)"
AOI_4_Shanghai_img86,"LINESTRING (1047.0 793.0, 1017.0 793.0, 1004.0 796.0, 965.0 813.0, 892.0 855.0, 842.0 878.0)"
AOI_4_Shanghai_img86,"LINESTRING (1047.0 793.0, 1048.0 1295.0)"
AOI_4_Shanghai_img86,"LINESTRING (842.0 878.0, 622.0 882.0)"
AOI_4_Shanghai_img86,"LINESTRING (842.0 878.0, 840.0 924.0, 830.0 954.0, 823.0 959.0, 813.0 960.0, 775.0 958.0)"
AOI_4_Shanghai_img86,"LINESTRING (556.0 1257.0, 440.0 1262.0)"
AOI_4_Shanghai_img86,"LINESTRING (556.0 1257.0, 569.0 1261.0)"
AOI_4_Shanghai_img86,"LINESTRING (440.0 1262.0, 437.0 1296.0)"
AOI_4_Shanghai_img86,"LINESTRING (1261.0 44.0, 1259.0 55.0)"
AOI_4_Shanghai_img867,"LINESTRING (644.0 2.0, 684.0 76.0, 794.0 259.0, 822.0 316.0, 836.0 354.0)"
AOI_4_Shanghai_img867,"LINESTRING (892.0 2.0, 909.0 51.0, 969.0 169.0, 994.0 209.0, 1009.0 238.0, 1024.0 236.0)"
AOI_4_Shanghai_img867,"LINESTRING (2.0 134.0, 11.0 150.0)"
AOI_4_Shanghai_img867,"LINESTRING (662.0 200.0, 647.0 186.0, 627.0 143.0, 617.0 134.0, 595.0 130.0, 513.0 142.0, 468.0 153.0, 406.0 172.0, 351.0 204.0, 334.0 207.0, 278.0 228.0, 213.0 242.0, 172.0 255.0)"
AOI_4_Shanghai_img867,"LINESTRING (351.0 204.0, 364.0 240.0, 385.0 279.0, 389.0 300.0)"
AOI_4_Shanghai_img867,"LINESTRING (1297.0 235.0, 1218.0 256.0, 1105.0 292.0, 974.0 325.0, 912.0 346.0, 878.0 353.0, 868.0 360.0)"
AOI_4_Shanghai_img867,"LINESTRING (172.0 255.0, 137.0 266.0)"
AOI_4_Shanghai_img867,"LINESTRING (2.0 256.0, 4.0 278.0, 10.0 290.0)"
AOI_4_Shanghai_img867,"LINESTRING (1271.0 272.0, 1283.0 327.0, 1297.0 362.0)"
AOI_4_Shanghai_img867,"LINESTRING (54.0 280.0, 38.0 286.0, 20.0 285.0, 10.0 290.0, 10.0 303.0, 17.0 318.0, 35.0 395.0, 74.0 518.0, 81.0 553.0, 90.0 567.0)"
AOI_4_Shanghai_img867,"LINESTRING (389.0 300.0, 156.0 370.0, 129.0 371.0, 114.0 366.0, 99.0 355.0)"
AOI_4_Shanghai_img867,"LINESTRING (389.0 300.0, 401.0 310.0, 462.0 423.0, 471.0 459.0)"
AOI_4_Shanghai_img867,"LINESTRING (836.0 354.0, 825.0 364.0, 745.0 388.0, 633.0 416.0, 533.0 445.0, 509.0 458.0)"
AOI_4_Shanghai_img867,"LINESTRING (836.0 354.0, 868.0 360.0)"
AOI_4_Shanghai_img867,"LINESTRING (708.0 356.0, 639.0 373.0, 535.0 404.0, 491.0 412.0)"
AOI_4_Shanghai_img867,"LINESTRING (868.0 360.0, 884.0 399.0, 918.0 455.0, 1034.0 624.0, 1194.0 839.0, 1297.0 965.0)"
AOI_4_Shanghai_img867,"LINESTRING (770.0 423.0, 638.0 469.0, 562.0 489.0)"
AOI_4_Shanghai_img867,"LINESTRING (401.0 442.0, 333.0 460.0, 295.0 475.0, 265.0 480.0, 219.0 495.0, 180.0 502.0)"
AOI_4_Shanghai_img867,"LINESTRING (471.0 459.0, 509.0 458.0)"
AOI_4_Shanghai_img867,"LINESTRING (509.0 458.0, 516.0 489.0, 522.0 498.0, 529.0 525.0)"
AOI_4_Shanghai_img867,"LINESTRING (471.0 459.0, 458.0 468.0, 416.0 484.0, 359.0 497.0, 284.0 521.0, 241.0 530.0, 191.0 547.0, 156.0 553.0)"
AOI_4_Shanghai_img867,"LINESTRING (492.0 507.0, 451.0 518.0)"
AOI_4_Shanghai_img867,"LINESTRING (529.0 525.0, 567.0 520.0, 607.0 508.0, 671.0 495.0, 734.0 494.0, 783.0 485.0, 799.0 486.0, 814.0 491.0, 840.0 526.0, 856.0 565.0, 858.0 591.0, 839.0 604.0, 785.0 621.0, 597.0 671.0, 577.0 672.0, 567.0 665.0, 542.0 595.0, 530.0 549.0, 529.0 525.0)"
AOI_4_Shanghai_img867,"LINESTRING (400.0 531.0, 295.0 563.0, 201.0 585.0)"
AOI_4_Shanghai_img867,"LINESTRING (156.0 553.0, 90.0 567.0, 86.0 575.0)"
AOI_4_Shanghai_img867,"LINESTRING (338.0 573.0, 392.0 567.0, 441.0 554.0, 462.0 553.0, 469.0 563.0, 538.0 746.0)"
AOI_4_Shanghai_img867,"LINESTRING (86.0 575.0, 9.0 590.0, 2.0 595.0)"
AOI_4_Shanghai_img867,"LINESTRING (86.0 575.0, 139.0 768.0, 144.0 807.0)"
AOI_4_Shanghai_img867,"LINESTRING (209.0 670.0, 240.0 757.0)"
AOI_4_Shanghai_img867,"LINESTRING (669.0 705.0, 538.0 746.0)"
AOI_4_Shanghai_img867,"LINESTRING (361.0 723.0, 240.0 757.0)"
AOI_4_Shanghai_img867,"LINESTRING (538.0 746.0, 543.0 787.0)"
AOI_4_Shanghai_img867,"LINESTRING (240.0 757.0, 243.0 781.0, 253.0 815.0, 267.0 834.0, 279.0 838.0, 295.0 837.0, 330.0 826.0, 381.0 816.0, 496.0 799.0, 543.0 787.0, 550.0 793.0, 558.0 810.0, 573.0 857.0)"
AOI_4_Shanghai_img867,"LINESTRING (144.0 807.0, 114.0 814.0, 66.0 828.0, 46.0 839.0, 42.0 851.0, 43.0 873.0, 61.0 970.0, 69.0 991.0, 88.0 1004.0, 107.0 1006.0, 193.0 994.0)"
AOI_4_Shanghai_img867,"LINESTRING (144.0 807.0, 153.0 824.0, 192.0 976.0, 193.0 994.0)"
AOI_4_Shanghai_img867,"LINESTRING (749.0 815.0, 786.0 801.0, 957.0 753.0, 1007.0 745.0, 1021.0 753.0, 1034.0 766.0, 1109.0 863.0, 1114.0 879.0)"
AOI_4_Shanghai_img867,"LINESTRING (749.0 815.0, 729.0 818.0, 600.0 854.0, 573.0 857.0)"
AOI_4_Shanghai_img867,"LINESTRING (749.0 815.0, 759.0 848.0, 759.0 860.0, 754.0 865.0, 664.0 888.0, 601.0 909.0, 550.0 917.0)"
AOI_4_Shanghai_img867,"LINESTRING (573.0 857.0, 566.0 864.0, 528.0 879.0, 513.0 894.0, 510.0 919.0, 524.0 986.0)"
AOI_4_Shanghai_img867,"LINESTRING (1114.0 879.0, 1071.0 900.0, 986.0 925.0)"
AOI_4_Shanghai_img867,"LINESTRING (1114.0 879.0, 1129.0 890.0, 1163.0 938.0, 1259.0 1060.0, 1278.0 1087.0, 1284.0 1102.0, 1294.0 1106.0, 1297.0 1113.0)"
AOI_4_Shanghai_img867,"LINESTRING (524.0 986.0, 402.0 1017.0, 374.0 1020.0, 330.0 1030.0, 299.0 1030.0)"
AOI_4_Shanghai_img867,"LINESTRING (524.0 986.0, 535.0 997.0, 574.0 1080.0, 580.0 1107.0)"
AOI_4_Shanghai_img867,"LINESTRING (193.0 994.0, 203.0 1014.0, 253.0 1194.0, 260.0 1211.0, 266.0 1216.0)"
AOI_4_Shanghai_img867,"LINESTRING (2.0 1078.0, 27.0 1118.0, 98.0 1257.0, 113.0 1297.0)"
AOI_4_Shanghai_img867,"LINESTRING (580.0 1107.0, 339.0 1185.0, 318.0 1195.0, 309.0 1210.0)"
AOI_4_Shanghai_img867,"LINESTRING (580.0 1107.0, 589.0 1119.0, 599.0 1158.0)"
AOI_4_Shanghai_img867,"LINESTRING (1271.0 1113.0, 1227.0 1128.0, 1197.0 1131.0)"
AOI_4_Shanghai_img867,"LINESTRING (599.0 1158.0, 569.0 1165.0, 494.0 1188.0, 370.0 1213.0, 329.0 1217.0, 317.0 1216.0, 309.0 1210.0)"
